,App,Category,Rating,Reviews,Size,Installs,Type,Price,ContentRating,Genres,LastUpdated,CurrentVer,AndroidVer,ContentRatingNUM
1904,Fruits Bomb,GAME,4.4,74695.0,17.0,10000000.0,Free,0.0,Everyone,Casual,"July 6, 2018",3.3.3179,4.0.3 and up,1
1905,Angry Birds Classic,GAME,4.4,5566889.0,97.0,100000000.0,Free,0.0,Everyone,Arcade,"May 24, 2018",7.9.3,4.1 and up,1
1906,Talking Tom Gold Run,GAME,4.6,2698882.0,78.0,100000000.0,Free,0.0,Everyone,Action,"July 31, 2018",2.8.2.59,4.1 and up,1
1909,Hill Climb Racing,GAME,4.4,8923818.0,63.0,100000000.0,Free,0.0,Everyone,Racing,"July 2, 2018",1.37.2,4.2 and up,1
1911,Pixel Art: Color by Number Game,GAME,4.7,1125438.0,25.0,10000000.0,Free,0.0,Everyone,Puzzle,"July 17, 2018",3.9.2,4.3 and up,1
1912,Shoot Bubble - Fruit Splash,GAME,4.6,29445.0,29.0,5000000.0,Free,0.0,Everyone,Casual,"May 11, 2018",14.0,4.0.3 and up,1
1913,Rider,GAME,4.5,655145.0,72.0,10000000.0,Free,0.0,Teen,Arcade,"July 17, 2017",1.2.1,4.0.3 and up,4
1915,Garena Free Fire,GAME,4.5,5476569.0,53.0,100000000.0,Free,0.0,Teen,Action,"August 3, 2018",1.21.0,4.0.3 and up,4
1917,Subway Surfers,GAME,4.5,27725352.0,76.0,1000000000.0,Free,0.0,Everyone 10+,Arcade,"July 12, 2018",1.90.0,4.1 and up,2
1918,Helix Jump,GAME,4.2,1500999.0,33.0,100000000.0,Free,0.0,Everyone,Action,"April 9, 2018",1.0.6,4.1 and up,1
1919,Crossy Road,GAME,4.5,4230886.0,60.0,100000000.0,Free,0.0,Everyone,Action,"August 1, 2018",3.1.0,5.0 and up,1
1920,Temple Run 2,GAME,4.3,8119154.0,62.0,500000000.0,Free,0.0,Everyone,Action,"July 5, 2018",1.49.1,4.0 and up,1
1923,Talking Tom Gold Run,GAME,4.6,2698889.0,78.0,100000000.0,Free,0.0,Everyone,Action,"July 31, 2018",2.8.2.59,4.1 and up,1
1924,Zombie Catchers,GAME,4.7,990663.0,75.0,10000000.0,Free,0.0,Everyone,Action,"May 24, 2018",1.0.27,4.1 and up,1
1926,Swamp Attack,GAME,4.4,2119218.0,70.0,50000000.0,Free,0.0,Everyone 10+,Action,"June 29, 2018",3.0.1,4.1 and up,2
1927,Earn to Die 2,GAME,4.6,1327265.0,99.0,50000000.0,Free,0.0,Teen,Racing,"April 12, 2017",1.3,2.3.3 and up,4
1928,Miraculous Ladybug & Cat Noir - The Official Game,GAME,4.5,184210.0,99.0,10000000.0,Free,0.0,Everyone,Action,"July 30, 2018",1.0.6,4.4 and up,1
1930,Hungry Shark World,GAME,4.5,1242855.0,27.0,50000000.0,Free,0.0,Teen,Action,"July 18, 2018",3.0.0,4.2 and up,4
1931,Dude Perfect 2,GAME,4.5,401425.0,70.0,10000000.0,Free,0.0,Everyone,Action,"April 12, 2017",1.6.1,4.0.3 and up,1
1932,Shadow Fight 2,GAME,4.6,10979062.0,88.0,100000000.0,Free,0.0,Everyone 10+,Action,"July 2, 2018",1.9.38,3.0 and up,2
1933,Alto's Adventure,GAME,4.6,515657.0,63.0,10000000.0,Free,0.0,Everyone,Action,"June 5, 2018",1.7.1,4.0 and up,1
1934,DEER HUNTER 2018,GAME,4.3,955656.0,82.0,10000000.0,Free,0.0,Teen,Action,"June 26, 2018",5.1.2,3.0 and up,4
1935,DRAGON BALL LEGENDS,GAME,4.6,337913.0,48.0,5000000.0,Free,0.0,Teen,Action,"August 3, 2018",1.11.0,6.0 and up,4
1937,Cover Fire: offline shooting games for free,GAME,4.7,725897.0,31.0,10000000.0,Free,0.0,Teen,Action,"August 3, 2018",1.8.20,4.1 and up,4
1938,Anger of stick 5 : zombie,GAME,4.5,549039.0,23.0,50000000.0,Free,0.0,Teen,Action,"August 3, 2018",1.1.5,2.3 and up,4
1940,Soul Knight,GAME,4.7,292164.0,59.0,10000000.0,Free,0.0,Everyone 10+,Action,"August 1, 2018",1.8.4,4.1 and up,2
1941,Major Mayhem,GAME,4.6,520962.0,39.0,10000000.0,Free,0.0,Teen,Action,"June 28, 2017",108,4.0 and up,4
1942,DINO HUNTER: DEADLY SHORES,GAME,4.4,1381820.0,54.0,10000000.0,Free,0.0,Teen,Action,"March 14, 2017",3.1.1,3.0 and up,4
1943,Strawberry Shortcake BerryRush,GAME,4.3,525517.0,48.0,10000000.0,Free,0.0,Everyone,Action;Action & Adventure,"October 15, 2017",1.2.3,2.3 and up,1
1945,Power Rangers Dino Charge,GAME,4.3,194969.0,30.0,10000000.0,Free,0.0,Everyone 10+,Action,"January 29, 2018",1.4.0,4.1 and up,2
1946,Zombie Hunter: Post Apocalypse Survival Games,GAME,4.4,327599.0,66.0,10000000.0,Free,0.0,Teen,Action,"July 28, 2017",2.4.2,2.3.3 and up,4
1947,Agar.io,GAME,4.2,3816799.0,32.0,100000000.0,Free,0.0,Everyone,Action,"July 23, 2018",2.2.8,4.0.3 and up,1
1948,Zombie Hunter King,GAME,4.3,10538.0,50.0,1000000.0,Free,0.0,Mature 17+,Action,"August 1, 2018",1.0.8,2.3 and up,3
1949,Garena Free Fire,GAME,4.5,5476569.0,53.0,100000000.0,Free,0.0,Teen,Action,"August 3, 2018",1.21.0,4.0.3 and up,4
1950,Battlelands Royale,GAME,4.4,105620.0,61.0,1000000.0,Free,0.0,Everyone 10+,Action,"July 16, 2018",0.5.8,4.1 and up,2
1951,Once Upon a Tower,GAME,4.7,37139.0,49.0,1000000.0,Free,0.0,Everyone 10+,Action,"January 24, 2018",8,4.1 and up,2
1952,TEKKEN™,GAME,4.2,147791.0,38.0,5000000.0,Free,0.0,Teen,Action,"July 26, 2018",1.3,5.0 and up,4
1953,diep.io,GAME,4.1,347883.0,20.0,10000000.0,Free,0.0,Everyone,Action,"March 16, 2018",1.2.7,4.0.3 and up,1
1956,Dragon Hills,GAME,4.5,354373.0,66.0,10000000.0,Free,0.0,Everyone 10+,Action,"October 12, 2017",1.2.7,4.1 and up,2
1957,Bus Rush: Subway Edition,GAME,4.1,753043.0,57.0,100000000.0,Free,0.0,Teen,Action,"August 1, 2018",1.15.2,4.0.3 and up,4
1958,DC Super Hero Girls™,GAME,4.3,43055.0,95.0,5000000.0,Free,0.0,Everyone,Action;Action & Adventure,"June 29, 2018",2.8.0,4.0 and up,1
1961,Runner 3d like,GAME,4.5,559.0,32.0,100000.0,Free,0.0,Everyone 10+,Action,"August 3, 2018",1.0.7,4.0 and up,2
1962,War Robots,GAME,4.6,3073251.0,33.0,50000000.0,Free,0.0,Everyone 10+,Action,"July 25, 2018",4.1.1,4.1 and up,2
1963,Dinosaur Simulator: Dino World,GAME,4.0,26649.0,66.0,5000000.0,Free,0.0,Teen,Action,"August 5, 2018",1.2,4.2 and up,4
1964,GUNSHIP BATTLE: Helicopter 3D,GAME,4.3,2151039.0,75.0,50000000.0,Free,0.0,Teen,Action,"August 1, 2018",2.6.61,4.0.3 and up,4
1965,Quiz: Logo game,GAME,4.5,306764.0,29.0,10000000.0,Free,0.0,Everyone,Trivia,"August 3, 2018",6.2,4.0.3 and up,1
1966,Candy Crush Saga,GAME,4.4,22430188.0,74.0,500000000.0,Free,0.0,Everyone,Casual,"July 5, 2018",1.129.0.2,4.1 and up,1
1967,Plants vs. Zombies FREE,GAME,4.4,4067651.0,69.0,100000000.0,Free,0.0,Everyone 10+,Strategy,"July 6, 2018",2.2.00,4.1 and up,2
1968,Block Puzzle,GAME,4.6,59907.0,7.8,5000000.0,Free,0.0,Everyone,Puzzle,"March 6, 2018",2.9,2.3 and up,1
1969,Helix Jump,GAME,4.2,1500622.0,33.0,100000000.0,Free,0.0,Everyone,Action,"April 9, 2018",1.0.6,4.1 and up,1
1970,8 Ball Pool,GAME,4.5,14201604.0,52.0,100000000.0,Free,0.0,Everyone,Sports,"July 31, 2018",4.0.0,4.0.3 and up,1
1971,Jewels Legend - Match 3 Puzzle,GAME,4.6,280098.0,50.0,10000000.0,Free,0.0,Everyone,Arcade,"July 20, 2018",2.11.2,4.0.3 and up,1
1972,Bubble Shooter,GAME,4.5,148990.0,46.0,10000000.0,Free,0.0,Everyone,Casual,"July 17, 2018",1.20.1,4.0.3 and up,1
1973,Solitaire,GAME,4.7,154264.0,12.0,10000000.0,Free,0.0,Everyone,Card,"June 8, 2018",Varies with device,Varies with device,1
1974,Bubble Shooter Genies,GAME,4.5,26985.0,41.0,5000000.0,Free,0.0,Everyone,Casual,"June 4, 2018",1.9.1,4.0.3 and up,1
1975,Blossom Blast Saga,GAME,4.5,1125438.0,63.0,10000000.0,Free,0.0,Everyone,Casual,"July 5, 2018",57.0.8,4.0.3 and up,1
1976,Traffic Racer,GAME,4.5,5387781.0,53.0,100000000.0,Free,0.0,Everyone,Racing,"February 27, 2018",2.5,4.1 and up,1
1977,Hill Climb Racing,GAME,4.4,8923847.0,63.0,100000000.0,Free,0.0,Everyone,Racing,"July 2, 2018",1.37.2,4.2 and up,1
1978,Earn to Die 2,GAME,4.6,1327269.0,99.0,50000000.0,Free,0.0,Teen,Racing,"April 12, 2017",1.3,2.3.3 and up,4
1980,Candy Bomb,GAME,4.4,42145.0,20.0,10000000.0,Free,0.0,Everyone,Casual;Brain Games,"July 4, 2018",2.9.3181,4.0.3 and up,1
1981,Flow Free,GAME,4.3,1295625.0,11.0,100000000.0,Free,0.0,Everyone,Puzzle,"April 11, 2018",4.0,4.1 and up,1
1982,Zombie Catchers,GAME,4.7,990796.0,75.0,10000000.0,Free,0.0,Everyone,Action,"May 24, 2018",1.0.27,4.1 and up,1
1983,Gems or jewels ?,GAME,4.7,171448.0,13.0,10000000.0,Free,0.0,Teen,Puzzle,"August 3, 2018",1.0.109,4.0 and up,4
1984,Angry Birds Rio,GAME,4.4,2610680.0,46.0,100000000.0,Free,0.0,Everyone,Arcade,"July 3, 2018",2.6.9,4.1 and up,1
1985,Candy Crush Jelly Saga,GAME,4.3,1300619.0,78.0,50000000.0,Free,0.0,Everyone,Puzzle,"July 20, 2018",2.1.10,4.0 and up,1
1986,Cut the Rope FULL FREE,GAME,4.4,2123793.0,49.0,100000000.0,Free,0.0,Everyone,Puzzle,"July 5, 2018",3.7.2,4.1 and up,1
1987,Jewels Star: OZ adventure,GAME,4.5,21892.0,14.0,1000000.0,Free,0.0,Everyone,Puzzle,"December 29, 2017",1.3,4.0 and up,1
1988,Hungry Shark Evolution,GAME,4.5,6074627.0,100.0,100000000.0,Free,0.0,Teen,Arcade,"July 25, 2018",6.0.0,4.1 and up,4
1990,Angry Birds Classic,GAME,4.4,5566908.0,97.0,100000000.0,Free,0.0,Everyone,Arcade,"May 24, 2018",7.9.3,4.1 and up,1
1993,Jewels classic Prince,GAME,4.4,47644.0,15.0,5000000.0,Free,0.0,Everyone,Puzzle,"June 15, 2018",2.4.2,4.0 and up,1
1994,Fruit Block - Puzzle Legend,GAME,4.6,125647.0,33.0,10000000.0,Free,0.0,Everyone,Casual,"July 23, 2018",60,4.1 and up,1
1996,Swamp Attack,GAME,4.4,2119235.0,70.0,50000000.0,Free,0.0,Everyone 10+,Action,"June 29, 2018",3.0.1,4.1 and up,2
1997,1LINE – One Line with One Touch,GAME,4.6,214878.0,10.0,10000000.0,Free,0.0,Everyone,Board,"August 3, 2018",2.0.4,4.1 and up,1
1998,Stick War: Legacy,GAME,4.6,811040.0,77.0,10000000.0,Free,0.0,Teen,Strategy,"May 10, 2018",1.7.04,4.4 and up,4
2001,Block Puzzle Classic Legend !,GAME,4.2,17044.0,4.9,5000000.0,Free,0.0,Everyone,Puzzle,"April 13, 2018",2.9,2.3.3 and up,1
2003,Pixel Art: Color by Number Game,GAME,4.7,1125566.0,25.0,10000000.0,Free,0.0,Everyone,Puzzle,"July 17, 2018",3.9.2,4.3 and up,1
2004,Score! Hero,GAME,4.6,5419676.0,96.0,100000000.0,Free,0.0,Everyone,Sports,"June 13, 2018",1.751,4.4 and up,1
2005,Super Jabber Jump 3,GAME,4.3,34494.0,23.0,5000000.0,Free,0.0,Everyone 10+,Arcade,"July 11, 2018",2.5.3182,2.3 and up,2
2006,Rush,GAME,4.6,260651.0,51.0,10000000.0,Free,0.0,Everyone,Arcade,"February 14, 2018",1.1,4.0 and up,1
2007,Jetpack Joyride,GAME,4.4,4638163.0,96.0,100000000.0,Free,0.0,Everyone 10+,Arcade,"July 19, 2018",1.10.12,4.1 and up,2
2011,Farm Heroes Saga,GAME,4.4,7614407.0,70.0,100000000.0,Free,0.0,Everyone,Casual,"July 26, 2018",5.1.8,2.3 and up,1
2012,Racing in Car 2,GAME,4.3,234110.0,38.0,50000000.0,Free,0.0,Everyone,Racing,"November 22, 2016",1.0,2.3.3 and up,1
2013,Dog Run - Pet Dog Simulator,GAME,4.7,48615.0,24.0,10000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"May 22, 2018",1.4.12,4.1 and up,1
2015,Candy Bomb,FAMILY,4.4,42145.0,20.0,10000000.0,Free,0.0,Everyone,Casual;Brain Games,"July 4, 2018",2.9.3181,4.0.3 and up,1
2016,ROBLOX,FAMILY,4.5,4449910.0,67.0,100000000.0,Free,0.0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up,2
2017,Jewels Crush- Match 3 Puzzle,FAMILY,4.4,14774.0,19.0,1000000.0,Free,0.0,Everyone,Casual;Brain Games,"July 23, 2018",1.9.3901,4.0.3 and up,1
2018,Coloring & Learn,FAMILY,4.4,12753.0,51.0,5000000.0,Free,0.0,Everyone,Educational;Creativity,"July 17, 2018",1.49,4.0.3 and up,1
2019,Mahjong,FAMILY,4.5,33983.0,22.0,5000000.0,Free,0.0,Everyone,Puzzle;Brain Games,"August 2, 2018",1.24.3181,4.0.3 and up,1
2020,Super ABC! Learning games for kids! Preschool apps,FAMILY,4.6,20267.0,46.0,1000000.0,Free,0.0,Everyone,Educational;Education,"July 16, 2018",1.1.6.7,4.1 and up,1
2021,Toy Pop Cubes,FAMILY,4.5,5761.0,21.0,1000000.0,Free,0.0,Everyone,Casual;Brain Games,"July 4, 2018",1.8.3181,4.0.3 and up,1
2022,Educational Games 4 Kids,FAMILY,4.3,11618.0,39.0,5000000.0,Free,0.0,Everyone,Educational;Education,"April 3, 2018",2.4,4.1 and up,1
2023,Candy Pop Story,FAMILY,4.7,12948.0,23.0,1000000.0,Free,0.0,Everyone,Casual;Brain Games,"May 24, 2018",2.0.3165,2.3 and up,1
2024,Solitaire,FAMILY,4.4,685.0,26.0,100000.0,Free,0.0,Everyone,Card;Brain Games,"July 16, 2018",1.7.101,4.1 and up,1
2025,Princess Coloring Book,FAMILY,4.5,9779.0,39.0,5000000.0,Free,0.0,Everyone,Education;Creativity,"February 25, 2018",1.2.8,4.0 and up,1
2026,Hello Kitty Nail Salon,FAMILY,4.2,369378.0,24.0,50000000.0,Free,0.0,Everyone,Casual;Pretend Play,"April 17, 2018",1.5,4.1 and up,1
2027,Candy Smash,FAMILY,4.5,11436.0,15.0,1000000.0,Free,0.0,Everyone,Casual;Brain Games,"April 17, 2018",2.2.3169,4.0.3 and up,1
2028,Happy Fruits Bomb - Cube Blast,FAMILY,4.5,2150.0,20.0,500000.0,Free,0.0,Everyone,Casual;Brain Games,"February 1, 2018",1.0.3122,4.0.3 and up,1
2029,Dog Run - Pet Dog Simulator,FAMILY,4.7,48615.0,24.0,10000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"May 22, 2018",1.4.12,4.1 and up,1
2030,Princess Adventures Puzzles,FAMILY,4.4,382.0,44.0,500000.0,Free,0.0,Everyone,Education;Creativity,"August 1, 2018",1.1.0,2.3 and up,1
2031,Kids Educational Game 3 Free,FAMILY,4.3,24936.0,38.0,5000000.0,Free,0.0,Everyone,Educational;Education,"May 16, 2018",3.1,4.1 and up,1
2032,Puzzle Kids - Animals Shapes and Jigsaw Puzzles,FAMILY,4.6,1109.0,52.0,1000000.0,Free,0.0,Everyone,Educational;Brain Games,"July 18, 2018",1.0.6,4.1 and up,1
2033,Coloring book moana,FAMILY,3.9,974.0,14.0,500000.0,Free,0.0,Everyone,Art & Design;Pretend Play,"January 15, 2018",2.0.0,4.0.3 and up,1
2034,Baby Panda Care,FAMILY,4.2,108795.0,49.0,10000000.0,Free,0.0,Everyone,Educational;Pretend Play,"June 15, 2018",8.25.10.00,4.0.3 and up,1
2035,Kids Educational :All in One,FAMILY,4.5,1455.0,8.9,500000.0,Free,0.0,Everyone,Education;Education,"February 1, 2018",2.7,2.3 and up,1
2037,Toca Kitchen 2,FAMILY,4.5,1014822.0,56.0,50000000.0,Free,0.0,Everyone,Educational;Pretend Play,"June 29, 2017",1.2.3-play,4.1 and up,1
2038,PJ Masks: Moonlight Heroes,FAMILY,4.4,86961.0,99.0,10000000.0,Free,0.0,Everyone,Casual;Action & Adventure,"June 5, 2018",2.0.1,4.0.3 and up,1
2039,Learn To Draw Glow Flower,FAMILY,4.4,7320.0,10.0,1000000.0,Free,0.0,Everyone,Entertainment;Education,"July 7, 2017",1.0.1,4.0.3 and up,1
2040,"No. Color - Color by Number, Number Coloring",FAMILY,4.8,269194.0,6.9,10000000.0,Free,0.0,Everyone,Entertainment;Brain Games,"August 3, 2018",Varies with device,Varies with device,1
2041,Bubble Shooter,FAMILY,4.4,59843.0,20.0,5000000.0,Free,0.0,Everyone,Puzzle;Brain Games,"January 9, 2018",2.3.3122,2.3 and up,1
2042,Draw.ly - Color by Number Pixel Art Coloring,FAMILY,4.4,18616.0,10.0,1000000.0,Free,0.0,Everyone,Casual;Education,"August 5, 2018",1.0.9,4.0.3 and up,1
2043,Baby puzzles,FAMILY,4.3,11950.0,19.0,5000000.0,Free,0.0,Everyone,Educational;Education,"July 12, 2018",6.1,4.0.3 and up,1
2044,Garden Fruit Legend,FAMILY,4.6,4289.0,33.0,500000.0,Free,0.0,Everyone,Casual;Brain Games,"July 31, 2018",3.5.3183,4.0.3 and up,1
2045,Barbie™ Fashion Closet,FAMILY,4.1,68286.0,85.0,10000000.0,Free,0.0,Everyone,Casual;Creativity,"July 30, 2018",1.3.7,4.1 and up,1
2046,Candy Day,FAMILY,4.5,11716.0,48.0,1000000.0,Free,0.0,Everyone,Casual;Brain Games,"August 3, 2018",8.4.3180,4.0 and up,1
2047,Learn To Draw Glow Princess,FAMILY,4.5,3323.0,9.6,1000000.0,Free,0.0,Everyone,Casual;Pretend Play,"July 14, 2017",1.0.1,4.0.3 and up,1
2049,Barbie Magical Fashion,FAMILY,4.0,328619.0,15.0,10000000.0,Free,0.0,Everyone,Casual;Creativity,"October 6, 2017",2.2,4.1 and up,1
2051,Piano Kids - Music & Songs,FAMILY,4.6,46741.0,50.0,10000000.0,Free,0.0,Everyone,Music;Music & Video,"August 3, 2018",1.73,4.0.3 and up,1
2052,Farming Simulator 14,FAMILY,4.5,530854.0,51.0,10000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"July 17, 2017",1.4.4,2.3.3 and up,1
2053,Educational Games for Kids,FAMILY,4.5,7050.0,24.0,1000000.0,Free,0.0,Everyone,Educational;Education,"May 27, 2018",2.0,4.0 and up,1
2054,No.Draw - Colors by Number 2018,FAMILY,4.5,235906.0,13.0,10000000.0,Free,0.0,Everyone,Entertainment;Brain Games,"July 29, 2018",1.2.0,4.1 and up,1
2055,Fruit Boom,FAMILY,4.4,17753.0,16.0,1000000.0,Free,0.0,Everyone,Casual;Brain Games,"May 25, 2018",2.2.3172,4.0.3 and up,1
2058,Baby Tiger Care - My Cute Virtual Pet Friend,FAMILY,4.5,432.0,63.0,100000.0,Free,0.0,Everyone 10+,Educational;Education,"July 27, 2018",1.0.89,4.4 and up,2
2059,Strawberry Shortcake Ice Cream Island,FAMILY,4.2,32029.0,15.0,5000000.0,Free,0.0,Everyone,Casual;Pretend Play,"November 6, 2017",1.2,4.1 and up,1
2060,Rhythm Patrol,FAMILY,4.3,4207.0,26.0,100000.0,Free,0.0,Everyone,Music;Music & Video,"July 23, 2018",2.180723,4.1 and up,1
2061,Kiddopia - Preschool Learning Games,FAMILY,4.5,64.0,81.0,10000.0,Free,0.0,Everyone,Educational;Education,"July 18, 2018",1.1.2,5.0 and up,1
2062,Toca Mystery House,FAMILY,4.2,96.0,79.0,5000.0,Paid,3.99,Everyone,Educational;Creativity,"June 14, 2018",1.0.1,4.4 and up,1
2064,Papumba Academy - Fun Learning For Kids,FAMILY,4.4,496.0,94.0,100000.0,Free,0.0,Everyone,Education;Education,"July 11, 2018",1.0,4.2 and up,1
2065,Super ABC! Learning games for kids! Preschool apps,FAMILY,4.6,20267.0,46.0,1000000.0,Free,0.0,Everyone,Educational;Education,"July 16, 2018",1.1.6.7,4.1 and up,1
2066,Drawing for Kids Learning Games for Toddlers age 3,FAMILY,4.6,29436.0,43.0,1000000.0,Free,0.0,Everyone,Educational;Education,"March 21, 2018",2.0.5.0,4.1 and up,1
2067,Baby Panda’s Juice Shop,FAMILY,4.5,19230.0,45.0,5000000.0,Free,0.0,Everyone,Educational;Brain Games,"July 12, 2018",8.25.10.01,4.0.3 and up,1
2068,Dr. Panda Restaurant 3,FAMILY,4.2,11126.0,91.0,1000000.0,Free,0.0,Everyone,Educational;Pretend Play,"March 23, 2018",1.6.4,4.1 and up,1
2069,LEGO® Friends: Heartlake Rush,FAMILY,4.5,23671.0,91.0,1000000.0,Free,0.0,Everyone,Arcade;Pretend Play,"July 31, 2018",1.2.0,4.1 and up,1
2070,Baby ABC in box! Kids alphabet games for toddlers!,FAMILY,4.6,9652.0,53.0,1000000.0,Free,0.0,Everyone,Educational;Education,"July 16, 2018",2.0.7.4,4.1 and up,1
2071,Henry Danger Crime Warp,FAMILY,4.6,9626.0,28.0,1000000.0,Free,0.0,Everyone,Action;Action & Adventure,"February 7, 2018",1.1,4.4 and up,1
2072,Thomas & Friends: Race On!,FAMILY,4.1,29319.0,26.0,5000000.0,Free,0.0,Everyone,Casual;Action & Adventure,"May 18, 2018",2.4,4.4 and up,1
2073,Super School: Educational Kids Games & Rhymes,FAMILY,4.5,1791.0,56.0,500000.0,Free,0.0,Everyone,Education;Education,"June 2, 2018",5.3.11,5.0 and up,1
2074,Fruit Cube Blast,FAMILY,4.6,9199.0,80.0,500000.0,Free,0.0,Everyone,Puzzle;Brain Games,"August 3, 2018",1.2.7,4.1 and up,1
2075,Toddler Kids Puzzles PUZZINGO,FAMILY,4.6,14014.0,60.0,1000000.0,Free,0.0,Everyone,Education;Education,"July 6, 2018",7.32,4.0.3 and up,1
2077,Intellijoy Early Learning Academy,FAMILY,4.3,160.0,67.0,50000.0,Free,0.0,Everyone,Education;Education,"June 18, 2018",3.4.0,Varies with device,1
2078,Dr. Panda Town: Vacation,FAMILY,3.8,10366.0,78.0,1000000.0,Free,0.0,Everyone,Education;Pretend Play,"July 24, 2018",1.2.1,4.1 and up,1
2079,Leo and Tig,FAMILY,4.5,47644.0,27.0,1000000.0,Free,0.0,Everyone,Adventure;Action & Adventure,"May 31, 2018",10.180530,4.0.3 and up,1
2081,Fuzzy Seasons: Animal Forest,FAMILY,4.8,12137.0,63.0,100000.0,Free,0.0,Everyone 10+,Simulation;Pretend Play,"August 6, 2018",149,4.1 and up,2
2082,Montessori Preschool,FAMILY,3.9,237.0,26.0,100000.0,Free,0.0,Everyone,Education;Education,"July 12, 2018",1.7.2,4.1 and up,1
2083,Kids Corner: Interactive Tales and Games for kids,FAMILY,4.5,6404.0,46.0,500000.0,Free,0.0,Everyone,Educational;Brain Games,"July 16, 2018",1.8.3,4.1 and up,1
2084,Cutie Cubies,FAMILY,4.4,6356.0,83.0,500000.0,Free,0.0,Everyone,Puzzle;Creativity,"July 4, 2018",1.180702,4.1 and up,1
2085,My Little Princess : Stores,FAMILY,4.3,169.0,60.0,5000.0,Paid,2.99,Everyone,Educational;Pretend Play,"May 25, 2018",1.08,4.1 and up,1
2086,Sago Mini Big City,FAMILY,4.2,8.0,44.0,1000.0,Paid,3.99,Everyone,Education;Pretend Play,"July 9, 2018",1.1,4.4 and up,1
2087,Pinkalicious Party,FAMILY,3.0,2.0,82.0,500.0,Paid,2.99,Everyone,Educational;Creativity,"June 25, 2018",1.5.0,4.1 and up,1
2088,ROBLOX,FAMILY,4.5,4450855.0,67.0,100000000.0,Free,0.0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018",2.347.225742,4.1 and up,2
2089,PJ Masks: Moonlight Heroes,FAMILY,4.4,86961.0,99.0,10000000.0,Free,0.0,Everyone,Casual;Action & Adventure,"June 5, 2018",2.0.1,4.0.3 and up,1
2091,Dog Run - Pet Dog Simulator,FAMILY,4.7,48701.0,24.0,10000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"May 22, 2018",1.4.12,4.1 and up,1
2092,Moana Island Life,FAMILY,4.1,15246.0,78.0,1000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"July 12, 2017",3.2.473.202,4.0 and up,1
2095,Farming Simulator 14,FAMILY,4.5,530904.0,51.0,10000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"July 17, 2017",1.4.4,2.3.3 and up,1
2096,My Oasis - Calming and Relaxing Idle Clicker Game,FAMILY,4.6,106750.0,94.0,1000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"June 29, 2018",1.221,4.1 and up,1
2097,My Little Pony Rainbow Runners,FAMILY,4.3,33785.0,16.0,5000000.0,Free,0.0,Everyone,Casual;Action & Adventure,"December 20, 2017",1.3,4.1 and up,1
2098,Extreme Racing 2 - Real driving RC cars game!,FAMILY,4.3,4207.0,93.0,500000.0,Free,0.0,Everyone,Racing;Action & Adventure,"August 31, 2017",1.1.9,4.1 and up,1
2099,Cars: Lightning League,FAMILY,4.5,58795.0,77.0,10000000.0,Free,0.0,Everyone,Racing;Action & Adventure,"May 21, 2018",1.6,4.0.3 and up,1
2100,Little Panda Run,FAMILY,4.2,3235.0,32.0,1000000.0,Free,0.0,Everyone,Educational;Action & Adventure,"June 20, 2018",8.25.10.00,4.0.3 and up,1
2101,Snoopy's Town Tale - City Building Simulator,FAMILY,4.2,47031.0,58.0,1000000.0,Free,0.0,Everyone,Simulation;Action & Adventure,"July 30, 2018",3.2.4,4.4 and up,1
2102,Car Racing game for Kids - Beepzz Dogs 🐕,FAMILY,4.4,131.0,48.0,100000.0,Free,0.0,Everyone,Racing;Action & Adventure,"June 13, 2018",1.1.1,4.2 and up,1
2103,Pony Friends 🦄 - Beepzz racing game for kids,FAMILY,4.5,114.0,69.0,50000.0,Free,0.0,Everyone,Racing;Action & Adventure,"June 13, 2018",1.4.3,4.2 and up,1
2104,LEGO® Juniors Create & Cruise,FAMILY,4.1,673203.0,73.0,50000000.0,Free,0.0,Everyone,Educational;Action & Adventure,"January 19, 2018",6.7.5222,4.1 and up,1
2105,Xtreme Racing 2018 - Jeep & 4x4 off road simulator,FAMILY,4.2,2178.0,99.0,500000.0,Free,0.0,Everyone,Racing;Action & Adventure,"August 23, 2017",1.0.8,4.1 and up,1
2106,Thomas & Friends: Go Go Thomas,FAMILY,4.1,175625.0,16.0,10000000.0,Free,0.0,Everyone,Racing;Action & Adventure,"November 22, 2017",1.4,4.1 and up,1
2107,Ninja Dash - Ronin Jump RPG,FAMILY,4.7,8508.0,54.0,500000.0,Free,0.0,Everyone 10+,Arcade;Action & Adventure,"August 2, 2018",1.1.23,4.0.3 and up,2
2108,Paw Patrol by ShuffleCards,FAMILY,4.3,3484.0,56.0,1000000.0,Free,0.0,Everyone,Entertainment;Action & Adventure,"March 7, 2017",1.0.1,4.0 and up,1
